Unnamed: 0,[MW],Demand_kWh,valid_time,latitude_x,longitude_x,number_x,PV_Generation_kWh,latitude_y,longitude_y,number_y,Wind_Generation_kWh,Net_Balance_kWh,Battery_Charge_kWh,Battery_Discharge_kWh,Battery_Level_kWh,Hydrogen_Production_kWh,Hydrogen_Consumption_kWh,Hydrogen_Level_kWh
,1.744638279891379,1744.6382798913792,2023-06-30 11:00:00,51.644,8.897,0,1782.9625,51.644,8.897,0,224.34802,262.67226698362083,262.67226698362083,0.0,262.67226698362083,0.0,0.0,2234132.7366648973
,1.4866912348601944,1486.6912348601943,2023-06-30 12:00:00,51.644,8.897,0,2505.8796,51.644,8.897,0,238.58702,1257.7753178741805,1257.7753178741805,0.0,1520.4475848578013,0.0,0.0,2234132.7366648973
,1.4484953904941154,1448.495390494115,2023-06-30 13:00:00,51.644,8.897,0,3277.5073,51.644,8.897,0,246.73013,2075.7421583340097,979.5524151421987,0.0,2500.0,767.3328202342676,0.0,2234900.0694851317
,1.320286340846112,1320.286340846112,2023-06-30 14:00:00,51.644,8.897,0,4018.876,51.644,8.897,0,261.19086,2959.780553685138,0.0,0.0,2500.0,2071.8463875795965,0.0,2236971.915872711
,1.3634860076182276,1363.4860076182276,2023-06-30 15:00:00,51.644,8.897,0,4716.681,51.644,8.897,0,264.5259,3617.721023631773,0.0,0.0,2500.0,2532.4047165422407,0.0,2239504.3205892537
,1.63983599949828,1639.8359994982798,2023-06-30 16:00:00,51.644,8.897,0,5267.887,51.644,8.897,0,240.25883,3868.3099965954702,0.0,0.0,2500.0,2707.816997616829,0.0,2242212.1375868707
,1.7168392665245091,1716.839266524509,2023-06-30 17:00:00,51.644,8.897,0,5646.3193,51.644,8.897,0,228.47908,4157.959073319241,0.0,0.0,2500.0,2910.571351323468,0.0,2245122.708938194
,1.7151157276957631,1715.115727695763,2023-06-30 18:00:00,51.644,8.897,0,5826.87,51.644,8.897,0,126.18483,4237.939448085486,0.0,0.0,2500.0,2966.55761365984,0.0,2248089.2665518536
,0.9809715836900998,980.9715836900998,2023-06-30 19:00:00,51.644,8.897,0,5906.2285,51.644,8.897,0,37.764122,4963.02109209115,0.0,0.0,2500.0,3474.114764463805,0.0,2251563.3813163172
,0.8446730211523374,844.6730211523375,2023-06-30 20:00:00,51.644,8.897,0,5915.874,51.644,8.897,0,21.359701,5092.560865566413,0.0,0.0,2500.0,3564.7926058964886,0.0,2255128.1739222137
,0.8632983601081401,863.2983601081401,2023-06-30 21:00:00,51.644,8.897,0,5915.874,51.644,8.897,0,29.848682,5082.42429614186,0.0,0.0,2500.0,3557.697007299302,0.0,2258685.870929513
,0.8542358817505407,854.2358817505407,2023-06-30 22:00:00,51.644,8.897,0,5915.874,51.644,8.897,0,37.010406,5098.648395593209,0.0,0.0,2500.0,3569.0538769152463,0.0,2262254.924806428
,1.1415386848971396,1141.5386848971395,2023-06-30 23:00:00,51.644,8.897,0,5915.874,51.644,8.897,0,53.756073,4828.091197915361,0.0,0.0,2500.0,3379.6638385407523,0.0,2265634.588644969
,1.557662115985813,1557.662115985813,2023-07-01 00:00:00,51.644,8.897,0,5915.874,51.644,8.897,0,83.28779,4441.499505107937,0.0,0.0,2500.0,3109.0496535755556,0.0,2268743.6382985446
,1.7079713812604775,1707.9713812604775,2023-07-01 01:00:00,51.644,8.897,0,0.0,51.644,8.897,0,112.6279,-1595.3434820905557,0.0,1595.3434820905557,904.6565179094443,0.0,0.0,2268743.6382985446
,1.7054416710440925,1705.4416710440926,2023-07-01 02:00:00,51.644,8.897,0,0.0,51.644,8.897,0,136.70883,-1568.7328392569832,0.0,904.6565179094443,0.0,0.0,1106.793868912565,2267636.844429632
,1.69143096830719,1691.43096830719,2023-07-01 03:00:00,51.644,8.897,0,0.0,51.644,8.897,0,172.31158,-1519.1193838345337,0.0,0.0,0.0,0.0,2531.865639724223,2265104.978789908
,1.6879560916363314,1687.9560916363314,2023-07-01 04:00:00,51.644,8.897,0,6.047629,51.644,8.897,0,244.59581,-1437.312659019144,0.0,0.0,0.0,0.0,2395.52109836524,2262709.457691543
,1.67269443329792,1672.69443329792,2023-07-01 05:00:00,51.644,8.897,0,44.997284,51.644,8.897,0,339.79486,-1287.9022885225293,0.0,0.0,0.0,0.0,2146.5038142042154,2260562.9538773387
,1.704718896696554,1704.718896696554,2023-07-01 06:00:00,51.644,8.897,0,131.60004,51.644,8.897,0,414.0496,-1159.0692384934289,0.0,0.0,0.0,0.0,1931.7820641557148,2258631.171813183
