Unnamed: 0,[MW],Demand_kWh,valid_time,latitude_x,longitude_x,number_x,PV_Generation_kWh,latitude_y,longitude_y,number_y,Wind_Generation_kWh,Net_Balance_kWh,Battery_Charge_kWh,Battery_Discharge_kWh,Battery_Level_kWh
,1.8072416579935693,1807.2416579935696,2023-06-17 16:00:00,51.644,8.897,0,7411.2217,51.644,8.897,0,173.5145,5777.49467013143,0.0,0.0,50000.0
,1.8022934336142669,1802.2934336142669,2023-06-17 17:00:00,51.644,8.897,0,7743.5425,51.644,8.897,0,114.12873,6055.377953104483,0.0,0.0,50000.0
,1.7995413312909467,1799.5413312909466,2023-06-17 18:00:00,51.644,8.897,0,7952.35,51.644,8.897,0,39.59991,6192.408864021553,0.0,0.0,50000.0
,1.804989937910853,1804.989937910853,2023-06-17 19:00:00,51.644,8.897,0,8038.26,51.644,8.897,0,26.090887,6259.360648026647,0.0,0.0,50000.0
,1.810132755383724,1810.132755383724,2023-06-17 20:00:00,51.644,8.897,0,8049.4453,51.644,8.897,0,16.613718,6255.926326647526,0.0,0.0,50000.0
,1.787504358503092,1787.5043585030917,2023-06-17 21:00:00,51.644,8.897,0,8049.4453,51.644,8.897,0,3.4067547,6265.347692278158,0.0,0.0,50000.0
,1.7839738838054997,1783.9738838054996,2023-06-17 22:00:00,51.644,8.897,0,8049.4453,51.644,8.897,0,0.27208078,6265.74340135075,0.0,0.0,50000.0
,1.7856974226342457,1785.6974226342454,2023-06-17 23:00:00,51.644,8.897,0,8049.4453,51.644,8.897,0,2.4452124,6266.193202365755,0.0,0.0,50000.0
,1.708471763501081,1708.471763501081,2023-06-18 00:00:00,51.644,8.897,0,8049.4453,51.644,8.897,0,11.437477,6352.411048998919,0.0,0.0,50000.0
,1.7665161034111052,1766.5161034111052,2023-06-18 01:00:00,51.644,8.897,0,0.0,51.644,8.897,0,32.954296,-1733.5618072990446,0.0,1733.5618072990446,48266.43819270095
,1.7728264794453843,1772.8264794453846,2023-06-18 02:00:00,51.644,8.897,0,0.0,51.644,8.897,0,41.985493,-1730.8409867390858,0.0,1730.8409867390858,46535.597205961865
,1.7669330886116084,1766.9330886116086,2023-06-18 03:00:00,51.644,8.897,0,0.0,51.644,8.897,0,38.563503,-1728.3695853462275,0.0,1728.3695853462275,44807.22762061564
,1.7940649256576735,1794.0649256576737,2023-06-18 04:00:00,51.644,8.897,0,19.400621,51.644,8.897,0,28.927591,-1745.7367129196364,0.0,1745.7367129196364,43061.490907696
,1.7797484337737353,1779.7484337737355,2023-06-18 05:00:00,51.644,8.897,0,136.99335,51.644,8.897,0,7.402293,-1635.352788632134,0.0,1635.352788632134,41426.13811906387
